text,date,location,polarity,subjectivity,classification
Just read that prominent BBC journalist Andrew Marr had beginnings of Covid at G7 meeting and AFTER 2 Pfizer doses some…,Thu Jul 01 11:43:17 +0000 2021,,0.5,1.0,Positive
Jason Falinski just lied about Pfizer again! They've been exporting it all year! QandA,Thu Jul 01 11:43:19 +0000 2021,"Central Tablelands, NSW",0.0,0.0,Neutral
"Pfizer walk-ins at Harborne Medical Practice today, tomorrow and Saturday. Between 9am and 1pm then 2pm and 4.30pm.",Thu Jul 01 11:43:23 +0000 2021,"Bicester, England",0.0,0.0,Neutral
Pfizer offered the Australian govt its covid-19 vaccine on July 10. Nothing happened until the end of November when a deal was…,Thu Jul 01 11:43:25 +0000 2021,Queensland,0.0,0.0,Neutral
Actually they said three this year and then one each year moving forwards.  Fortunately most people are sufficientl…,Thu Jul 01 11:43:26 +0000 2021,Greater London,0.25,0.3,Positive
As a teacher my Covid Vaccine appointment was cancelled for tomorrow due to no Pfizer. New appointment not until Aug 31. Su…,Thu Jul 01 11:43:29 +0000 2021,"Queensland, Australia",0.005681818181818177,0.4147727272727273,Positive
I’m immunosuppressed Pfizer was not available. Have completed AZ.,Thu Jul 01 11:43:29 +0000 2021,"Yugambeh Land, Gold Coast QLD",-0.2,0.4,Negative
Jason Falinski lies about Pfizer exports being blocked from the USA. What about the other 36 OECD nations who are ahead…,Thu Jul 01 11:43:29 +0000 2021,United States,-0.125,0.375,Negative
happy to say I am as of today fully vaccinated with the Pfizer vaccine 🤠,Thu Jul 01 11:43:30 +0000 2021,"Dublin, Ireland",0.8,1.0,Positive
"Australia ‘at back of the queue’ for Pfizer Covid vaccines, minister admits",Thu Jul 01 11:43:30 +0000 2021,"Local Bubble, Orion-Cygnus Arm",0.0,0.0,Neutral
We're going in circles. Problem with Pfizer supply goes back to July last year. qanda,Thu Jul 01 11:43:33 +0000 2021,Queensland,0.0,0.03333333333333333,Neutral
Indeed.   …,Thu Jul 01 11:43:36 +0000 2021,"Townsville, Queensland",0.0,0.0,Neutral
Residents who received the Pfizer vaccine are reminded to return for their second dose 42 days (6 weeks) after receiving th…,Thu Jul 01 11:43:37 +0000 2021,South Africa,0.0,0.0,Neutral
"The finance minister  said today that Australia is at the “back of the queue” for Pfizer vaccines, ",,,,,
"contradicting the…""",Thu Jul 01 11:43:38 +0000 2021,Victoria,0.0,0.0,Neutral
"People do know that Pfizer never made that offer to Australia in July, yeah? It was a complete fabrication.",Thu Jul 01 11:43:39 +0000 2021,Canberra,0.1,0.4,Positive
Former Federal Dept head  notes young people having the AZ jab now WON’T speed opening up because they…,Thu Jul 01 11:43:39 +0000 2021,Australia,0.05,0.2,Positive
Jason Falinski lies about Pfizer exports being blocked from the USA. What about the other 36 OECD nations who are ahead…,Thu Jul 01 11:43:43 +0000 2021,Australia,-0.125,0.375,Negative
"Just spoke to friends of mine here in Los Angeles, a cis married couple, both Pfizer vxx’d. He went to a bar last week w fri…",Thu Jul 01 11:43:46 +0000 2021,USA,0.125,0.15833333333333333,Positive
The Pfizer vaccine has been found to reduce the effectiveness of people's own natural immune systems and that th…,Thu Jul 01 11:43:48 +0000 2021,America,0.35,0.7,Positive
VAHS Fitzroy is now able to offer COVID-19 vaccination with Pfizer as well as Astra Zeneca – book an appointment now by calli…,Thu Jul 01 11:43:53 +0000 2021,"Melbourne, Australia",0.5,0.625,Positive
Sun’s shining and the Pfizer is flowing x,Tue Jun 29 08:09:56 +0000 2021,"Glasgow, Scotland",0.0,0.0,Neutral
👇🏻🚨🚨🚨,,,,,
Just repeating as it’s a question many asked the West Hoxton party.  ,,,,,
40+ attended. ,,,,,
27 are now COVID+,,,,,
"6 fully vaccin…""",Tue Jun 29 08:09:56 +0000 2021,"Cameraygal Land, Australia",0.5,0.5,Positive
I got the Pfizer vaccine. I will definitely wear my mask and distance as much as possible.,Tue Jun 29 08:09:57 +0000 2021,"Sacramento, CA",0.0,0.75,Neutral
"Also the rollout of the second dose of Pfizer started yesterday, so what are you talking about mam ?",Tue Jun 29 08:09:58 +0000 2021,"Pretoria, South Africa",0.0,0.0,Neutral
Explain how this was a slip up rather than a deliberate change of policy to cover for the delay in…,Tue Jun 29 08:10:00 +0000 2021,"Rome, Lazio",0.0,0.0,Neutral
"Country doesn't have enough vaccines to handle the delta outbreak, PM pushing for people over 40 to get AstraZeneca…",Tue Jun 29 08:10:04 +0000 2021,Mars,0.0,0.5,Neutral
"My wish is to see all EFF supporters coming forward to get that Russian and Chinese vaccine, everyone e…",Tue Jun 29 08:10:04 +0000 2021,"Randburg, South Africa",0.0,0.0,Neutral
Ok how’s this?,,,,,
"The govt’s DOCTORS say there’s a higher risk for under 60s and they should have Pfizer (b…""",Tue Jun 29 08:10:08 +0000 2021,"Melbourne, Victoria",0.375,0.5,Positive
6) Also as a policy decision this govt would do well to put aside it “make in India” &amp; related political sentiments…,Tue Jun 29 08:10:09 +0000 2021,World is my playground,0.0,0.25,Neutral
But but but the vaccine works. Idiots. Every last one of you have been lied to by your savior Biden,Tue Jun 29 08:10:10 +0000 2021,Alabama,-0.4,0.43333333333333335,Negative
"Malaysia should consider using Pfizer as second jab after AZ, especially if we have AZ supply issues. ",,,,,
"Second appointments f…""",Tue Jun 29 08:10:11 +0000 2021,Malaysia,0.0,0.3333333333333333,Neutral
What do you even mean by second vaccine if the rollout of the second dose of Pfizer only began yesterday? Don’t lie bby,Tue Jun 29 08:10:12 +0000 2021,"Pretoria, South Africa",-0.078125,0.421875,Negative
U.S. sends 2 million Pfizer vaccine doses to hard-hit Peru as ‘delta variant’ raises concern,,,,,
"Why are American taxpayers payi…""",Tue Jun 29 08:10:13 +0000 2021,Farrar Pond,0.0,0.0,Neutral
The Pfizer-BioNTech and Moderna vaccines set off a persistent immune reaction in the body that may protect against the co…,Tue Jun 29 08:10:16 +0000 2021,Belgique,0.0,0.0,Neutral
Would dearly love to know the name and position of the brilliant negotiat…,Tue Jun 29 08:10:17 +0000 2021,"Brisbane, Australia",0.7,0.8,Positive
"Of course, because it's different code for CV, it's an entirely different variant. We can't make VCs fast enough &amp;…",Tue Jun 29 08:10:24 +0000 2021,EVERYWHERE BUT NOWHERE,0.05,0.575,Positive
PSA Don’t do this.,Tue Jun 29 08:10:24 +0000 2021,"New Jersey, USA",0.0,0.0,Neutral
"When  shames a 19 year old hospital worker for not being vaccinated, remember that the Qld premier took wee…",Tue Jun 29 08:10:24 +0000 2021,Canberra,0.1,0.2,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Tue Jun 29 08:10:29 +0000 2021,Lisboa,0.17777777777777778,0.3444444444444444,Positive
It’s a completely false story and makes no sense.,Tue Jun 29 08:10:34 +0000 2021,Australia,-0.4000000000000001,0.6,Negative
About half of adults infected in an outbreak of the Delta variant of Covid-19 in Israel were fully inoculated with the Pfizer  vac…,Tue Jun 29 08:10:34 +0000 2021,United States,-0.16666666666666666,0.16666666666666666,Negative
The thread began w Antoine claiming that the Morrison govt “was offe…,Tue Jun 29 08:10:42 +0000 2021,The Bush Capital (Canberra),0.0,0.0,Neutral
The first three hours of the day after Pfizer jab 2 were savage for me. Fixed by Panadol and…,Tue Jun 29 08:10:43 +0000 2021,Not far from you.,0.175,0.26666666666666666,Positive
Always worth remembering that most GPs are not members of the AMA. AMA is not as representative of GPs as they want us t…,Tue Jun 29 08:10:44 +0000 2021,"Bickley, Western Australia",0.4,0.3,Positive
We could have a music festival. You have to be vaccinated on the way in. Call it Pfizer Pfestival. Get in. Get jabb…,Tue Jun 29 08:10:46 +0000 2021,Australia,0.0,0.0,Neutral
Uhhh ,,,,,
Everything has potential risks,,,,,
"It’s typical for common medications to have an = or greater level of risk f…""",Tue Jun 29 08:10:47 +0000 2021,"Arizona, USA",0.008333333333333331,0.625,Positive
"Today I heard that the double shot of AZ can be significantly reinforced by a Pfizer booster, later on.",,,,,
"There will…""",Tue Jun 29 08:10:54 +0000 2021,"darlo, sydney... GADIGAL LAND",0.125,0.2916666666666667,Positive
So we save 3 people from getting the flu and debilitate 2 others from the vaccine. These numbers are from the guy who…,Tue Jun 29 08:10:54 +0000 2021,"Arizona, USA",0.0,0.0,Neutral
"I've gotten both, Pfizer, and thank goodness nothing nowhere as severe as this guy. Bless him. I do, however,have…",Thu Jul 01 11:20:56 +0000 2021,"Illinois, USA",0.0,0.0,Neutral
We're going in circles. Problem with Pfizer supply goes back to July last year. qanda,Thu Jul 01 11:21:01 +0000 2021,whadjuk noongar boodjar ak,0.0,0.03333333333333333,Neutral
Medusa  ,,,,,
"Jason Falinski calling for reason and logic in the debate FFS. What we need is Pfizer - a g…""",Thu Jul 01 11:21:03 +0000 2021,Sydney,0.0,0.0,Neutral
Morrison was offered 40 million Pfizer doses last year &amp; he turned them down qanda,Thu Jul 01 11:21:07 +0000 2021,"Sydney, Australia",-0.07777777777777779,0.17777777777777778,Negative
"Just spoke to friends of mine here in Los Angeles, a cis married couple, both Pfizer vxx’d. He went to a bar last week w fri…",Thu Jul 01 11:21:10 +0000 2021,NYC 🍎🗽❣️,0.125,0.15833333333333333,Positive
Pfizer and Moderna vaccines may provide years of protection from COVID-19,Thu Jul 01 11:21:11 +0000 2021,"Winnipeg, Manitoba, Canada",0.0,0.0,Neutral
Got my Pfizer Jab Today &amp; I must say I'm bloody proud of myself 😜,,,,,
"Doing it to protect my self and my family &amp; Communi…""",Thu Jul 01 11:21:12 +0000 2021,lutruwita/Tasmania,0.0,0.95,Neutral
admits Australia is at the back of Pfizer queue for vaccines.   put Australia at the end of queue wh…,Thu Jul 01 11:21:17 +0000 2021,"Brisbane, Queensland",0.0,0.0,Neutral
i have pfizer in my veins 🥰,Thu Jul 01 11:21:26 +0000 2021,she!her | 18 | read carrd byf,0.0,0.0,Neutral
"Just spoke to friends of mine here in Los Angeles, a cis married couple, both Pfizer vxx’d. He went to a bar last week w fri…",Thu Jul 01 11:21:26 +0000 2021,"Toowoomba, Queensland, Aussie.",0.125,0.15833333333333333,Positive
I'm very confused now bw the WHO advice about masks and the CDC advice. 1…,Thu Jul 01 11:21:27 +0000 2021,"Philadelphia, PA",-0.52,0.9099999999999999,Negative
Something to be said for this analysis.,Thu Jul 01 11:21:29 +0000 2021,Cozumel,0.0,0.0,Neutral
Ex Pfizer Chief Science Officer has some interesting things to say about the boosters and the variants 😳😳😳,Thu Jul 01 11:21:32 +0000 2021,"Mtn View Cty, Alberta",0.5,0.5,Positive
"PM  has thrown his hands in the air and said to the Australian people,  ‘Whatever. I’m over it. There’s  a…",Thu Jul 01 11:21:35 +0000 2021,Cozumel,0.0,0.0,Neutral
13-Year-Old Suffers Severe Side Effects After Pfizer COVID-19 Vaccine,Thu Jul 01 11:21:35 +0000 2021,Florida,-0.6,0.7,Negative
"I had my second jab (also AZ) at 0930 a week ago, at the same small health centre where my parents and…",Thu Jul 01 11:21:36 +0000 2021,County Durham,-0.08333333333333333,0.17500000000000002,Negative
Jason Falinski lies about Pfizer exports being blocked from the USA. What about the other 36 OECD nations who are ahead…,Thu Jul 01 11:21:36 +0000 2021,Australia,-0.125,0.375,Negative
"yes, Pfizer (iirc) has been proven safe for 12 to 15, but govt are delaying approving…",Thu Jul 01 11:21:40 +0000 2021,time and space,0.5,0.5,Positive
"Prion proteins form when RNA escapes outside of cells, as in Moderna/Pfizer. ~ Prof. Richard Fleming",Thu Jul 01 11:21:42 +0000 2021,United States,0.0,0.05,Neutral
Morrison was offered 40 million Pfizer doses last year &amp; he turned them down qanda,Thu Jul 01 11:21:44 +0000 2021,Australia,-0.07777777777777779,0.17777777777777778,Negative
Morrison was offered 40 million Pfizer doses last year &amp; he turned them down qanda,Thu Jul 01 11:21:47 +0000 2021,From the land of OZ,-0.07777777777777779,0.17777777777777778,Negative
Morrison was offered 40 million Pfizer doses last year &amp; he turned them down qanda,Thu Jul 01 11:21:48 +0000 2021,Nowra,-0.07777777777777779,0.17777777777777778,Negative
"Just spoke to friends of mine here in Los Angeles, a cis married couple, both Pfizer vxx’d. He went to a bar last week w fri…",Thu Jul 01 11:21:49 +0000 2021,"Vermont, USA",0.125,0.15833333333333333,Positive
Morrison was offered 40 million Pfizer doses last year &amp; he turned them down qanda,Thu Jul 01 11:21:49 +0000 2021,Kaurna country Australia,-0.07777777777777779,0.17777777777777778,Negative
Morrison was offered 40 million Pfizer doses last year &amp; he turned them down qanda,Thu Jul 01 11:21:50 +0000 2021,"Mandurah, Perth (WA)",-0.07777777777777779,0.17777777777777778,Negative
Something to be said for this analysis.,Thu Jul 01 11:21:51 +0000 2021,Melbourne,0.0,0.0,Neutral
"The 13yo has covid. I've been double vaxxed with Pfizer, wife has been double vaxxed with AstraZeneca, 10yo has no protect…",Thu Jul 01 11:21:52 +0000 2021,Earth,0.0,0.0,Neutral
Why is it acceptable for ScottMorrison to keep the CMOs in the dark about exactly how many Pfizer vaccines are left &amp;…,Thu Jul 01 11:21:53 +0000 2021,"Reservoir, Melbourne Vic",0.15,0.2875,Positive
bumble bio idea,,,,,
vaccinated (pfizer),,,,,
on birth control (implant),,,,,
petite (very breedable),,,,,
shopee member (platinum),,,,,
"music enjoye…""",Thu Jul 01 11:46:55 +0000 2021,elbi,0.2,0.3,Positive
The cost and logistics of Pfizer are higher. But it is better to have a community keen on…,Thu Jul 01 11:46:56 +0000 2021,Australia,0.375,0.5,Positive
This is awful.,Thu Jul 01 11:46:59 +0000 2021,"Ohio, USA",-1.0,1.0,Negative
I think a good case can be made for just doing a single dose of Pfizer as antibodies responce so goo…,Thu Jul 01 11:46:59 +0000 2021,"Stockport, UK",0.3142857142857143,0.4071428571428572,Positive
We're going in circles. Problem with Pfizer supply goes back to July last year. qanda,Thu Jul 01 11:47:01 +0000 2021,Australia,0.0,0.03333333333333333,Neutral
I got stick recently when I said I thought it was shitty that 53 year old Morrison got himself Pfizer over AstraZeneca.…,Thu Jul 01 11:47:03 +0000 2021,"Queensland, Australia",0.05,0.225,Positive
"Nation is fighting a severe Pandemic. D responsibility of  is towards Indians, residing in India. Those who R r…",Thu Jul 01 11:47:03 +0000 2021,अखंड भारत,0.0,0.0,Neutral
"Even banana republics got more than Australia,  has paid out on Australia’s procurement, the bleeding obvious.",Thu Jul 01 11:47:05 +0000 2021,"Sydney, Australia",0.25,0.5,Positive
“Got my 17th Pfizer shot today to complement my 4th J &amp; J. Worried about Delta Beta Theta variant.”,Thu Jul 01 11:47:05 +0000 2021,"Beograd, Evropa",0.0,0.0,Neutral
Just read that prominent BBC journalist Andrew Marr had beginnings of Covid at G7 meeting and AFTER 2 Pfizer doses some…,Thu Jul 01 11:47:13 +0000 2021,Perth Western Australia,0.5,1.0,Positive
Happy to have my first Pfizer vaceen. With no symptoms so far!,,,,,
"COVID19 VACCINE Pfizer""",Thu Jul 01 11:47:14 +0000 2021,United Kingdom,0.39166666666666666,0.7777777777777777,Positive
Australia’s Medicine Regulator has never seen Pfizer C0V1-D jab study data despite deeming it safe for Australians htt…,Thu Jul 01 11:47:15 +0000 2021,United Kingdom,0.5,0.5,Positive
Nashville Woman finds herself paralyzed after Pfizer COVID-19 vaccine shot | The BL,Thu Jul 01 11:47:24 +0000 2021,"Miami Beach, FL",0.0,0.0,Neutral
Jason Falinski just lied about Pfizer again! They've been exporting it all year! QandA,Thu Jul 01 11:47:25 +0000 2021,"Queensland, Australia",0.0,0.0,Neutral
Wear your masks !!,Thu Jul 01 11:47:26 +0000 2021,"Philadelphia, PA",0.0,0.0,Neutral
The challenge of Libnats atm is lack of values and true purpose of public service and worsened by being devoid of p…,Thu Jul 01 11:47:29 +0000 2021,"Sydney, New South Wales",0.08333333333333333,0.3055555555555556,Positive
No one gives a damn to which vaccine it is. In EU people don't even ask or want…,Thu Jul 01 11:47:30 +0000 2021,अखंड भारत,0.0,0.0,Neutral
Residents who received the Pfizer vaccine are reminded to return for their second dose 42 days (6 weeks) after receiving th…,Thu Jul 01 11:47:30 +0000 2021,"Durban , South Africa",0.0,0.0,Neutral
Morrison was offered 40 million Pfizer doses last year &amp; he turned them down qanda,Thu Jul 01 11:47:30 +0000 2021,Bendigo,-0.07777777777777779,0.17777777777777778,Negative
