text,date,location,polarity,subjectivity,classification
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 08:40:59 +0000 2021,Roscrea,0.375,0.875,Positive
". From next Monday, people aged 18-34 can register with pharmacies to opt-in for the Janssen single-dose vaccine.",Fri Jul 02 08:41:05 +0000 2021,"Dublin City, Ireland",-0.05,0.2,Negative
"18 to 34yr old to get Janssen vaccine so that hospitality can open up after July 19th, solves the issue of fully v…",Fri Jul 02 08:41:21 +0000 2021,Ireland,0.05,0.35,Positive
"Look - a study that actually measured T-cell responses and cytokine levels. Someone please tell Pfizer, Moderna, Janss…",Fri Jul 02 15:57:26 +0000 2021,"Hamptons, long island",0.0,0.1,Neutral
"💉 Community pharmacies can begin issuing Janssen vaccines to 18-34-year-olds from MONDAY,  tells …",Fri Jul 02 15:57:39 +0000 2021,"Milwaukee, WI",0.0,0.0,Neutral
We encourage all students and staff returning to higher education in September/October to ensure they have opted in to the ac…,Fri Jul 02 15:57:44 +0000 2021,Cork,0.25,0.5,Positive
Young people in Cork City told the 'Irish Examiner' they welcomed the news they can have early access to the one-sh…,Fri Jul 02 20:10:28 +0000 2021,Dublin,0.06666666666666667,0.2333333333333333,Positive
Wall Street in Fives - Must Read Lists for Friday,,,,,
"$TSLA $F $AVGO $DIDI $SPCE $JNJ $PNC $WISH $EHC $KEYS $HPQ $XRX…""",Fri Jul 02 20:10:31 +0000 2021,Wall Street,0.0,0.0,Neutral
Janssen             Lose Yourself by Eminem,,,,,
                   🤝,,,,,
"     You only get one shot""",Fri Jul 02 20:10:45 +0000 2021,"Cork, Ireland",0.0,1.0,Neutral
Janssen             Lose Yourself by Eminem,,,,,
                   🤝,,,,,
"     You only get one shot""",Fri Jul 02 11:45:12 +0000 2021,Tallaght,0.0,1.0,Neutral
"Are you aged between 18-34 and want to work as a waiter without dying? If so, register for Janssen on Monday",Fri Jul 02 11:45:21 +0000 2021,Curraheen,-0.1,0.4,Negative
Pharmacists say their phones have been absolutely crazy this morning. Clearly a lot of early interest in the Janssen from…,Fri Jul 02 11:45:22 +0000 2021,éire - sí/í,-0.1333333333333333,0.5277777777777778,Negative
"💉 Community pharmacies can begin issuing Janssen vaccines to 18-34-year-olds from MONDAY,  tells …",Fri Jul 02 11:56:05 +0000 2021,Doonbeg,0.0,0.0,Neutral
Interesting the plan seems to be that people getting the J&amp;J will still be required to get both of their mRNA shot…,Fri Jul 02 11:56:09 +0000 2021,"Limerick, Ireland",0.5,0.5,Positive
"Teva v Janssen Rob Burrows led Bristows’ patentlitigation team (assisting Janssen) in court this week, in one of the…",Fri Jul 02 11:56:22 +0000 2021,"London, England",0.0,0.0,Neutral
. ,,,,,
"Any clarity on this?  twice says that if 18-34s get a Janssen/AZ they'll…""",Fri Jul 02 15:55:34 +0000 2021,Dublin,0.0,0.0,Neutral
"EMA has approved a scale-up of the manufacturing capacity at the site in Leiden, the Netherlands for the production of COVID-…",Fri Jul 02 15:55:46 +0000 2021,LV,0.0,0.0,Neutral
Johnson &amp; Johnson (JNJ.N) said late Thursday that its single-shot COVID-19 vaccine showed strong promise against the De…,Fri Jul 02 15:55:48 +0000 2021,UC Berkeley,0.06666666666666665,0.6666666666666666,Positive
Junio 2021.,,,,,
Compras🛒 $TROW $MO $UNM $AQN $IBE $LDM  ,,,,,
"Dividendos💵 $ENB $V $INTC $AWR $VIS $FER $JNJ $CVX $MSFT…""",Thu Jul 01 10:29:55 +0000 2021,La Tierra,0.0,0.0,Neutral
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:29:56 +0000 2021,5k,0.6,0.9,Positive
💉 Vaccinations updates from HSE back online ,,,,,
💉 72,036 w Janssen,,,,
"💉 1.593m w double shots""",Thu Jul 01 10:30:11 +0000 2021,Ireland,0.0,0.0,Neutral
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 07:56:31 +0000 2021,Far Far Away,0.375,0.875,Positive
"'As of Monday pharmacies, about 750 pharmacies around the country, will begin vaccinatiing people 18-34 with Janssen' Minister…",Fri Jul 02 07:56:45 +0000 2021,Berlin,0.0,0.0,Neutral
Pharmacies will begin giving one-shot Janssen vaccines to people over 18 from Monday,Fri Jul 02 07:56:47 +0000 2021,United States,0.0,0.0,Neutral
📌,,,,,
👉 OTC / $DSCR 👈,,,,,
"📌Discovery Minerals Applauds Geological Team's Review of Ruby Gold Mine and Wo…""",Thu Jul 01 13:48:56 +0000 2021,Tesla station on Mars,0.0,0.0,Neutral
"ENHANZE Collaborations - Roche, Baxalta, Pfizer, Janssen, AbbVie, Lilly, BMS, Alexion,…",Thu Jul 01 13:48:58 +0000 2021,United States,0.0,0.0,Neutral
Try being a spurs fan having signings like moura and janssen and hart on a yearly basis if there ar…,Thu Jul 01 13:49:05 +0000 2021,Tottenham Hotspur Stadium,0.0,0.0,Neutral
From the manufacture that puts cancer in every talcum container,Tue Jun 29 13:00:05 +0000 2021,"Texas, USA",0.0,0.0,Neutral
[Thread] 1. How many JnJ/Pfizer jabs has SA received? ,,,,,
JnJ 300 000 (17 Jun) + 1, 253, 600 (24 Jun) = 1, 553, 600,
"Pfizer 3…""",Tue Jun 29 13:00:10 +0000 2021,South Africa,0.5,0.5,Positive
3. How many JnJ and Pfizer doses do we have left? ,,,,,
By 5pm on June 28 ,,,,,
7, 430, 510 (all the doses we’ve received) - 2," 308…""",Tue Jun 29 13:00:22 +0000 2021,South Africa
Good point. This is an example of how our innovation has to be differentiated and aligned to our specific challenges rel…,Tue Jun 29 16:23:05 +0000 2021,"Jabalpur, India",0.35,0.36250000000000004,Positive
Did you have to tell them you’d already had the jnj?,Tue Jun 29 16:23:08 +0000 2021,"Nashville, TN",0.0,0.0,Neutral
Options Flow Stream Update $AAPL $JNJ $EEM $HYG $NDX $QQQ $SPX OptionsTrading OptionsFlow optionstrade…,Tue Jun 29 16:23:14 +0000 2021,"California, USA",0.0,0.0,Neutral
"DHEC is offering Pfizer, Moderna and Janssen vaccines at the Mexican Consulate on Wheels at the Iglesia Bautista Amanecer (1115…",Thu Jul 01 14:09:24 +0000 2021,South Carolina,0.0,0.0,Neutral
Frasers Ridge NC Outlander Unisex Hoodie  sweatshirt baseball tops Etsy JnJ Gifts T Shi…,Thu Jul 01 14:09:38 +0000 2021,"Indianapolis, Indiana",0.0,0.0,Neutral
5% of the South African population has received a vaccine.,Thu Jul 01 14:09:48 +0000 2021,"Johannesburg, South Africa",0.0,0.0,Neutral
Janssen             Lose Yourself by Eminem,,,,,
                   🤝,,,,,
"     You only get one shot""",Fri Jul 02 11:44:02 +0000 2021,"Cork, Ireland (via Galway)",0.0,1.0,Neutral
Begging someone to stab me in the arm,Fri Jul 02 11:44:14 +0000 2021,Massachusetts || Ireland,0.0,0.0,Neutral
ℹ️💉 Here are the pharmacies currently stocking the Janssen vaccine - though you may want to check if they’ll take appointmen…,Fri Jul 02 11:44:15 +0000 2021,"Dublin, Ireland",0.0,0.4,Neutral
Super!!,,,,,
👇👇👇👇 As expected, JnJ is a safe&amp; effective vaccine. ,,,,
"Preliminary lab data supports better immunogenicity of jnj…""",Wed Jun 30 08:38:27 +0000 2021,"Rustenburg, South Africa",0.3802083333333333,0.5916666666666667,Positive
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:38:37 +0000 2021,"Johannesburg, Washington, DC",-0.07142857142857142,0.21428571428571427,Negative
Johnson &amp; Johnson's Tremfya eyes bigger psoriatic arthritis share with promising analysis in large subset of patien…,Wed Jun 30 11:25:00 +0000 2021,"New York, NY",0.13809523809523808,0.4761904761904762,Positive
Better than JnJ n Astrazeneca,Wed Jun 30 11:25:17 +0000 2021,Johannesburg,0.5,0.5,Positive
So I'm a JnJ vaxxed person and others like me have many questions. Like can I just make an appt for a mRN…,Wed Jun 30 11:25:22 +0000 2021,"St Paul, MN",0.5,0.5,Positive
did anyone get to book in for the janssen vaccine,Fri Jul 02 15:51:26 +0000 2021,⊹ she/her ⊹ 20 ⊹ ireland ⊹,0.0,0.0,Neutral
"EMA has approved a scale-up of the manufacturing capacity at the site in Leiden, the Netherlands for the production of COVID-…",Fri Jul 02 15:51:28 +0000 2021,"Chichester, England",0.0,0.0,Neutral
"But I don’t feel like Janssen, no sir, no Janssen today. Just gimme that Pfizer, Pfizer",Fri Jul 02 15:51:42 +0000 2021,Dublin,0.0,0.0,Neutral
Experimenteel,Fri Jul 02 08:06:38 +0000 2021,"Utrecht, The Netherlands",0.0,0.0,Neutral
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 08:06:41 +0000 2021,"Mayo, Ireland",0.375,0.875,Positive
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 08:06:44 +0000 2021,"Dublin City, Ireland",0.375,0.875,Positive
Short sale volume (not short interest) for $VX on 2021-07-01 is 37%.  $BMY 24% $JNJ 33% $MRK 43% $GILD 45%,Fri Jul 02 11:36:02 +0000 2021,"New York, USA",0.0,0.3,Neutral
I am once again asking you to put that Janssen in me.,Fri Jul 02 11:36:05 +0000 2021,"Dublin City, Ireland",0.0,0.0,Neutral
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 11:36:19 +0000 2021,Dublin,0.375,0.875,Positive
$CLSH 🔥🔥,,,,,
The dispensary processed 22,"576 transactions in the month of May 2021 - a 59.9% increase over May 2020.…""",Tue Jun 29 16:07:28 +0000 2021,Newyork Newyork,0.0,0.0
"(1/4) Hi, as of July 5 at 1159 pm EDT, to be considered f…",Tue Jun 29 16:07:28 +0000 2021,Canada,0.0,0.0,Neutral
Yesterday in 1990 Jack &amp; Jennifer got close on the Island.  Part 3 of 14 .  Days ClassicDays JnJ…,Tue Jun 29 16:07:40 +0000 2021,Canada,0.0,0.0,Neutral
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:23:14 +0000 2021,"Pretoria, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:23:17 +0000 2021,"Cape Town, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Me calling every boots store I live near asking for a vaccine,Fri Jul 02 08:03:02 +0000 2021,Cork / Corcaigh,0.11818181818181818,0.45,Positive
"Seeing a few people my age complaining about this, but I’m here for it. Get as many jabs into arms as quickly as po…",Fri Jul 02 08:03:03 +0000 2021,"Dublin, Ireland",0.2111111111111111,0.3666666666666667,Positive
The band is back 💉,Fri Jul 02 08:03:07 +0000 2021,"Dublin, Ireland",0.0,0.0,Neutral
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 10:41:10 +0000 2021,Johannesburg,-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 10:41:17 +0000 2021,"West Coast, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 10:39:26 +0000 2021,Somewhere,-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 10:39:43 +0000 2021,Red Cross Children's Hospital,-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:29:58 +0000 2021,Johannesburg,-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:30:09 +0000 2021,"Cape Town, South Africa",-0.07142857142857142,0.21428571428571427,Negative
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:15:38 +0000 2021,relatable tweets 5k?,0.55,0.7000000000000001,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:15:52 +0000 2021,"Seguku - Kampala, Uganda",0.55,0.7000000000000001,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:13:19 +0000 2021,Beast of No Nation,0.55,0.7000000000000001,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:13:21 +0000 2021,Dm for promo,0.55,0.7000000000000001,Positive
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:27:37 +0000 2021,Joburg,-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:27:53 +0000 2021,South Africa,-0.07142857142857142,0.21428571428571427,Negative
"Based on how well Johnson &amp; Johnson’s Janssen COVID19 vaccine protects against other variants of concern, we anticipate t…",Thu Jul 01 15:52:10 +0000 2021,"Potomac, MD",-0.125,0.375,Negative
"It’s time for your 2nd vaccine dose, but it’s not available, or you want your Sinovac first jab followed with a Wes…",Thu Jul 01 15:52:24 +0000 2021,MNL/ CRK/ JFK,0.016666666666666663,0.24444444444444446,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:19:01 +0000 2021,🇺🇸🇳🇬,0.55,0.7000000000000001,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:19:06 +0000 2021,Everywhere,0.55,0.7000000000000001,Positive
This isn’t true!!!!!!,Fri Jul 02 08:45:02 +0000 2021,"Meath, Ireland",1.0,0.65,Positive
Glad the govt have taken my request on board and given young people an opportunity to get their vaccine in pharmacies…,Fri Jul 02 08:45:20 +0000 2021,"North Tipperary, Ireland",0.3,0.7,Positive
Feeling wistful on behalf of the entire people-who-are-35 community.,Fri Jul 02 08:45:24 +0000 2021,West of Ireland,0.0,0.625,Neutral
The fantasy sequence begins..Alice punching the stunt guy &amp; Carly cracking a chair over the other guy’s head! Jenni…,Thu Jul 01 10:34:30 +0000 2021,"Sydney, New South Wales",-0.15625,0.375,Negative
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:34:44 +0000 2021,My mothers arm,0.6,0.9,Positive
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:33:31 +0000 2021,wet pussy island,0.6,0.9,Positive
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:33:42 +0000 2021,Abuja,0.6,0.9,Positive
"From Monday 5th July, those aged 18-34 will be able to seek access to a Janssen vaccine in one of the below 👇🏻…",Fri Jul 02 11:46:58 +0000 2021,"Mayo, Ireland",0.2,0.5125,Positive
"Johnson &amp; Johnson (JNJ.N) said late Thursday that its single-shot COVID-19 vaccine generated strong, persistent activit…",Fri Jul 02 11:47:14 +0000 2021,"Nairobi, Kenya",0.06666666666666665,0.6666666666666666,Positive
"Today,  has approved a further increase in 🇪🇺 production capacity of the Janssen COVID19 vaccine at its Leiden…",Fri Jul 02 16:10:37 +0000 2021,Cyprus / Κύπρος,0.0,0.5,Neutral
"J&amp;J puts out real-world data on their vaccine. As suspected from phase I/II clinical trial data &amp; phase 3, good activity…",Fri Jul 02 16:10:37 +0000 2021,"Bogotá, D.C., Colombia",0.7,0.6000000000000001,Positive
This is great 💉💉💉 news particularly for young workers in hospitality as well as in retail where they are interfacing w…,Fri Jul 02 11:58:30 +0000 2021,"Dublin, Ireland",0.35555555555555557,0.49444444444444446,Positive
did the effects only kick in after a day or so? I'm about to take my shot (Janssen as well!) in a few m…,Fri Jul 02 11:58:34 +0000 2021,"Rio de Janeiro, Brasil",-0.1,0.55,Negative
"5. Data from the Sisonke study that will be released soon, shows real-word effectiveness of the JnJ vaccine and that it wor…",Fri Jul 02 20:12:09 +0000 2021,"Johannesburg, South Africa",0.0,0.0,Neutral
"Johnson &amp; Johnson reported yesterday that their vaccine is effective against the Delta variant, even eight months after in…",Fri Jul 02 20:12:16 +0000 2021,"Dublin City, Ireland",0.6,0.8,Positive
I'm planning on putting this month's Twitter money into a dividend stock.,,,,,
On my watch list,,,,,
$HD,,,,,
$WM,,,,,
$JNJ,,,,,
$O,,,,,
$ABBV,,,,,
$KO,,,,,
"$…""",Tue Jun 29 13:07:27 +0000 2021,Wall Street,0.0,0.0,Neutral
12. When will we start to roll out JnJ at normal sites vs. only to essential worker groups? Anban Pillay says this will happ…,Tue Jun 29 13:07:32 +0000 2021,"Johannesburg, South Africa",0.049999999999999996,0.65,Positive
3. 300 000 JnJ vaccines have been administered so far in the basic education sector. Second Pfizer vaccinations started on…,Fri Jul 02 12:10:27 +0000 2021,Johannesburg,0.03333333333333333,0.375,Positive
"Johnson &amp; Johnson reported yesterday that their vaccine is effective against the Delta variant, even eight months after in…",Fri Jul 02 12:10:35 +0000 2021,"Roscommon, Ireland",0.6,0.8,Positive
"Worth staying up for or recording WARNING SHOT, a nifty 1967 neo-noir with my hero David Janssen backed by an amazing suppo…",Fri Jul 02 19:57:13 +0000 2021,NW MO ➡️ NoVA,0.45000000000000007,0.5,Positive
Glad the govt have taken my request on board and given young people an opportunity to get their vaccine in pharmacies…,Fri Jul 02 19:57:18 +0000 2021,"Kilkenny City, Ireland",0.3,0.7,Positive
Glad the govt have taken my request on board and given young people an opportunity to get their vaccine in pharmacies…,Fri Jul 02 08:05:38 +0000 2021,"Dublin, Ireland",0.3,0.7,Positive
This is clearly panic stations from the government. The delta variant spread could have been mitigated and bought p…,Fri Jul 02 08:05:39 +0000 2021,"Wexford, Ireland",0.10000000000000002,0.3833333333333333,Positive
"If you answered yes ⬇️, check out this amazing opportunity for the veteran community from our partners at…",Thu Jul 01 15:19:02 +0000 2021,"Jacksonville, FL",0.30000000000000004,0.45,Positive
"Based on how well Johnson &amp; Johnson’s Janssen COVID19 vaccine protects against other variants of concern, we anticipate t…",Thu Jul 01 15:19:08 +0000 2021,Nashville TN USA,-0.125,0.375,Negative
"$GTOR GGtoor is relaunching its merchandise shop, redesigning it to create a better user experience and make it ea…",Thu Jul 01 14:00:44 +0000 2021,Newyork Newyork,0.5,0.5,Positive
Tickers making new highs 🚀,,,,,
"$COG $LB $TMHC $PAYA $SLM $ACN $WTI $CSX $MRIN $VMEO $ENTX $HCA $MMC $PEP $JNJ $KMB…""",Thu Jul 01 14:00:46 +0000 2021,"420 Wall St, NY",0.13636363636363635,0.45454545454545453,Positive
Health Authorities Comment On INFINITE Sunggyu’s COVID-19 Case Being The First Janssen Breakthrough Infection In Korea,Mon Jun 28 13:22:01 +0000 2021,Hyun's heart,0.25,0.3333333333333333,Positive
Health Authorities Comment On INFINITE Sunggyu’s COVID-19 Case Being The First Janssen Breakthrough Infection In Korea,Mon Jun 28 13:22:31 +0000 2021,❖ 🇲🇾,0.25,0.3333333333333333,Positive
$ANVS ATTACK! PH2 DATA AT MKT CLOSE STRAIGHT UP🚀 $gme $amc $spy $spce $tsla $mrin $aapl $sndl $pltr $nvda $tlry $rkt $…,Thu Jul 01 13:45:00 +0000 2021,Tesla station on Mars,0.2,0.4,Positive
$BSQR  down 40%! 58% of vol SHO! SQUEEZE coming!💸,,,,,
"$SPY $QQQ $ATH $CCL $NIO $PLTR $MSFY $BA $IMO $YOLO $NFLX…""",Thu Jul 01 13:45:15 +0000 2021,Boston,-0.24305555555555558,0.2888888888888889,Negative
". The HSE has today resumed publication of detailed vaccination data, after a pause since May 11, due to the cybe…",Thu Jul 01 10:42:51 +0000 2021,Delivering All Over #Dublin,0.1375,0.5625,Positive
"As the fantasy sequence continues..Wild Bill tells Jack he can have his job, he’s taking the bride! As he goes to r…",Thu Jul 01 10:42:53 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
"Senior Scientist, NMR Spectroscopy, the Analytical Characterization team at Ethicon, part of the Johnson &amp; Johnson…",Mon Jun 28 13:11:55 +0000 2021,"Ottawa, Ontario, Canada",0.0,0.0,Neutral
Health Authorities Comment On INFINITE Sunggyu’s COVID-19 Case Being The First Janssen Breakthrough Infection In Korea,Mon Jun 28 13:12:29 +0000 2021,woollim stan,0.25,0.3333333333333333,Positive
"Went over to my pharmacist this morning and the phone was ringing non-stop, he was exasperated and told me that Ste…",Fri Jul 02 11:34:28 +0000 2021,"Dublin City, Ireland",0.0,0.0,Neutral
🚨Vaccinations News🚨,,,,,
From next Monday," people aged 18-34 can register with pharmacies to opt-in for the Janssen vac…""",Fri Jul 02 11:34:43 +0000 2021,Enniscorthy - Co. Wexford,-0.05,0.2
Put my name down for the Janssen vaccine next week! Fingers crossed I get one 💉😷,Fri Jul 02 11:55:11 +0000 2021,"Monaghan, Ireland",-0.07777777777777779,0.14444444444444446,Negative
ℹ️💉 Here are the pharmacies currently stocking the Janssen vaccine - though you may want to check if they’ll take appointmen…,Fri Jul 02 11:55:22 +0000 2021,ZZ9 Plural Z Alpha,0.0,0.4,Neutral
ℹ️💉 Here are the pharmacies currently stocking the Janssen vaccine - though you may want to check if they’ll take appointmen…,Fri Jul 02 08:05:55 +0000 2021,Ireland,0.0,0.4,Neutral
💉 And then from Monday the 12th,,,,,
"18-34 year olds can register online and opt in if they’d like to get an AstraZeneca or…""",Fri Jul 02 08:06:06 +0000 2021,ireland • he/him,0.0,0.0,Neutral
"Dr. Sara Althari, MISA Advisor for Biotechnology &amp; Healthcare, during a panel discussion at the signing ceremony with Janssen on…",Wed Jun 30 18:20:28 +0000 2021,Riyadh,0.0,0.0,Neutral
"Interesting, very interesting,",,,,,
So after this announcement and the  contractual obligations flowing from it," where…""",Wed Jun 30 18:20:53 +0000 2021,"Midrand, South Africa",0.575,0.575
". Opposition leaders were told today by CMO, Dr Tony Holohan that the NPHET Delta projections did not factor in t…",Wed Jun 30 17:21:35 +0000 2021,"Thurles, Tipperary, Ireland",0.0,0.0,Neutral
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 17:21:43 +0000 2021,South Africa,0.4,0.55,Positive
Walk-in COVID19 vaccine opportunity TODAY,,,,,
🗓️June 30, 2021 | 12 p.m. to 1 p.m.,,,,
📍Dayton High School (335 Dayton Valley Rd,"…""",Wed Jun 30 18:04:41 +0000 2021,"Nevada, USA",0.16,0.5399999999999999
$BIIB RECOMMENDED A BUY! RUNNING!,,,,,
"$MSFT $GOOGL $FB $AMZN $DIS $TSLA $HD $MA $NFLX $WMT $JNJ $PFE $ABT $PYPL $BAC…""",Wed Jun 30 18:04:48 +0000 2021,Boston,0.0,0.0,Neutral
Another supporter in Leinster House for the vax pushing cabal of politicians and pharma who stand to gain financial…,Fri Jul 02 11:52:57 +0000 2021,IRELAND,0.0,0.0,Neutral
ℹ️💉 Here are the pharmacies currently stocking the Janssen vaccine - though you may want to check if they’ll take appointmen…,Fri Jul 02 11:53:12 +0000 2021,Bonane Kenmare Co. Kerry.,0.0,0.4,Neutral
". The HSE has today resumed publication of detailed vaccination data, after a pause since May 11, due to the cybe…",Thu Jul 01 10:14:14 +0000 2021,Crosskeys,0.1375,0.5625,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:14:16 +0000 2021,5k,0.55,0.7000000000000001,Positive
FDA and CDC Lift Recommended Pause on Johnson &amp; Johnson (Janssen) COVID-19 Vaccine Use Following Thorough Safety Review!,Fri Jul 02 11:42:26 +0000 2021,USA,0.0,0.1,Neutral
Here’s how we look Pre-Market today,,,,,
📈 MIXED 📉,,,,,
$SPY $NIO $AAPL $DOGE $BTC $T,,,,,
"$GME $VZ $DIS $JNJ $QQQ $F $SQ $TSLA $W…""",Fri Jul 02 11:42:54 +0000 2021,Visit my LinkTree ➡️,0.0,0.25,Neutral
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 17:33:02 +0000 2021,Bassonia Estate,0.4,0.55,Positive
". Opposition leaders were told today by CMO, Dr Tony Holohan that the NPHET Delta projections did not factor in t…",Wed Jun 30 17:33:23 +0000 2021,Arklow Co. Wicklow.,0.0,0.0,Neutral
7. Next essential worker groups to get vaccinated ,,,,,
1. SAPS (this will start on 5 July),,,,,
2. SANDF (no date yet),,,,,
"All essential…""",Fri Jul 02 19:53:41 +0000 2021,"Johannesburg, South Africa",0.0,0.15,Neutral
"JNJ is a holding company.  It operates over 110 companies, last I looked.  Yo…",Fri Jul 02 19:53:44 +0000 2021,Roving the Western World,0.0,0.06666666666666667,Neutral
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 18:00:26 +0000 2021,Instagram @MsLeloB,0.4,0.55,Positive
DISCLAIMER This models output is a rough estimate.,,,,,
"Single-dose vaccines like Janssen are counted as fully vaccina…""",Wed Jun 30 18:00:34 +0000 2021,Netherlands,-0.1,0.4,Negative
"Stephen Donnelly 205k doses of Janssen due here in July, and 285k in August, all of which will now be available for younger…",Fri Jul 02 12:07:56 +0000 2021,Dublin,0.1375,0.3875,Positive
"Johnson &amp; Johnson reported yesterday that their vaccine is effective against the Delta variant, even eight months after in…",Fri Jul 02 12:08:16 +0000 2021,India,0.6,0.8,Positive
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Thu Jul 01 10:30:56 +0000 2021,Nairobi,0.4,0.55,Positive
We were delighted to see Janssen UK's Sarah Scanlon speaking at the Business Change &amp; Transformation Conference tod…,Thu Jul 01 10:31:16 +0000 2021,"High Wycombe, UK",0.7,0.7,Positive
"From next Monday, people aged 18-34 can register with pharmacies to opt-in for the Janssen vaccine.",Fri Jul 02 12:04:33 +0000 2021,Hurtling through space,-0.05,0.2,Negative
People aged 18 to 34 can get a Janssen single-dose COVID-19 vaccine in a pharmacy from Monday 5 July. For more information and…,Fri Jul 02 12:04:36 +0000 2021,"Galway, Ireland",0.2,0.45,Positive
DISCLAIMER This models output is a rough estimate.,,,,,
"Single-dose vaccines like Janssen are counted as fully…""",Mon Jun 28 13:16:55 +0000 2021,Netherlands,-0.1,0.4,Negative
